0.0,8.41321358653e-10,0.19548620829
0.0344827586207,0.962658861975,5.69808817424
0.0689655172414,0.978648869387,10.8083888557
0.103448275862,0.983894488256,15.5168915818
0.137931034483,0.986367037482,19.8165603845
0.172413793103,0.987703438023,23.70362739
0.206896551724,0.988454626042,27.1783677776
0.241379310345,0.9888572884,30.245878775
0.275862068966,0.989029124373,32.9167843995
0.310344827586,0.989034226425,35.2077631255
0.344827586207,0.98890913733,37.1417871019
0.379310344828,0.988674509173,38.7479801878
0.413793103448,0.988340785031,40.0610540897
0.448275862069,0.987910902616,41.1203607181
0.48275862069,0.987382067614,41.9686824414
0.51724137931,0.986746239158,42.650942855
0.551724137931,0.985990258863,43.2130353927
0.586206896552,0.985095139736,43.7009332934
0.620689655172,0.984033950965,44.1601686767
0.655172413793,0.982765883121,44.6356434447
0.689655172414,0.981220782405,45.1714311726
0.724137931034,0.979242792805,45.808878475
0.758620689655,0.976287560172,46.5695123424
0.793103448276,0.787356272168,4.77653171677e-06
0.827586206897,0.821162943023,-4.99554287495e-07
0.862068965517,0.854969568644,-4.57218740676e-08
0.896551724138,0.888776198116,3.61841315453e-08
0.931034482759,0.922582803702,6.07667545661e-06
0.965517241379,0.95638928052,0.000141063828718
